discourse_text,discourse_type
"Having social life it's really important but who said that being in home school means that they are not going to have any social life, it's the opposite because if students are all caught up with their things they are going to have so much time to hang out with friends and family.
",Rebuttal
These students manage to have a lot of free time because they're able to achieve more things in a shorter amount of time. This is due to the fact that people achieve things faster without distractions. Online classes offer more free time when students finish the required assignments quicker than in a classroom.,Rebuttal
"but studies show that when surrounded by all of their friends a majority of students tend to get less work done. If a student were to switch to online classes at home, this would not occur.",Rebuttal
"While this may be true, not all students are like this, and if they abuse the system it will ultimately harm them.",Rebuttal
"Most of online classes contains teacher's email or there is a way to send a massage and ask questions relating to the lesson. Sometimes, there are group chats for students to attending the same online class to communicate and discus the lesson. But however, communication between students are not necessary or a way for students to learn more about the lesson.",Rebuttal
but it is good for some students who want to study.,Rebuttal
Nevertheless their are other ideas ,Rebuttal
students would feel less obligated to leave their house since extracurricular activities involve social interactions which students would have no practice in.,Rebuttal
there would be nothing stopping a teen from playing video games in the background during an important lecture ,Rebuttal
"That may be true in some ways, but that is such a smaller percentage of people wanting be home schooled than those who dont ",Rebuttal
But the level of distractions at home are much higher than at public schools and thats while not trying to work ,Rebuttal
"But honesty there are so many more positives to public schooling, its hard to really make a argument between the two. ",Rebuttal
many pupils would benefit from online or video conferencing.,Rebuttal
"However, not all students do well in a traditional classroom and prefer to learn at home. Distractions, drama, poor time management, and and mental health issues that can be found or developed in the classroom can prevent certain students from having a successful high school experience ",Rebuttal
"However most kids hate to do work, their all about sticking it to the man.",Rebuttal
This can be solved by having a certain amount of time needed spent on a slide/assignment before turning it in. Online teachers will be able to monitor how long students have spent on something and if they don't meet the requirements they can test them. ,Rebuttal
it can actually be beneficial in preventing them from falling behind and by it being easily adjusted into diverse lifestyles.,Rebuttal
Teens however tend to have very bad anxiety when it comes to going to a school with a bunch of other students.,Rebuttal
"I honestly feel much better doing work at home then being school, if you need help or anything just email the teacher.",Rebuttal
"but in reality, students would get the same amount of learning but in a different environment, an environment they are used to since it is their home ",Rebuttal
"But that does not apply to everyone, everyone is not in bad influence and if you are good yourself you would not let anyone lead you to the wrong way ",Rebuttal
"but if a student actually wants to learn and is dedicated to it. Then they will succeed no matter where they're taking their classes. Taking classes at home isn't that much different than being home schooled.
",Rebuttal
"Online school doesn't really allow students to collaborate with each other, but there are many student's who learn better that way. Also, if a student is to miss school, at least they have the online class to refer to, instead of just falling behind.
",Rebuttal
" In this situation they need someone to guid them through the online course, or they can take a home tutour.
",Rebuttal
it does not replicate the same level of understanding that a student might gain if they were able to speak directly to their teacher.,Rebuttal
but it causes problems in the long run ,Rebuttal
but these things can still be achieved in an online setting.,Rebuttal
Distance learning offers the student to have more free time throughout the day due to shorter classes and not having the immense amount of wasted time that traditional public/private schools have ,Rebuttal
But it is more important to come to school because it benefits you gain more experience.,Rebuttal
"However, these online or video conferencing classes could lead the students to become lazy or less motivated to do anything.",Rebuttal
"Although that is true, it is important that students are able to put themselves in a position where they can secede",Rebuttal
"but, studies showed that a lot of students who got their education online had a hardtime adopting into the colleges.",Rebuttal
"Students taken classes online will be more smart, because there will more practice skills for the future where will be benefits of know how classes are doing online, and they where taking. ",Rebuttal
they are not for most. ,Rebuttal
but schools can issue them out and and put warranties on the computers to make sure they get them back allowing for acces to the school. ,Rebuttal
but there are ways to implement it in a way that significantly reduce the chances that it's taken advantage of. ,Rebuttal
"This however is not the case. Many students in the classroom, have stated that they wish that they could do more at home, so that if they miss school, they aren't rushing to get back on top ",Rebuttal
"The principal said "" For sure, we want as many students possible to attend school, but for some reasons not all them can make to school, and as a benefit and an opportunity for others to learn we decide to make this program"". The principal made many reunions with parents that disagree with this idea. After a month must of them accepted and understood the goal of the program. ",Rebuttal
"going to school knowing that there is tardiness, will prepare them for the future when running to work and making it on time. Making to school or work on time depends on how the individual is smart enough to manage their own time wisely. ",Rebuttal
This is simply not true. ,Rebuttal
but it is because if they have to work then can still do there school work,Rebuttal
but i world love to do my work at home were i dont have to be in class all day with people because i really dont like being i rooms with a lot if people in the class rooms ,Rebuttal
"Online school is just a situationally helpful way to stay and learn just on the person's own time. If a students parents and teachers know a kid would not be the right fit for online school, then it would not be recommended for that kid",Rebuttal
"Although it may seem like a bad idea, teachers requires students to show work and that clearly an easy option when it comes to cheating.",Rebuttal
it is not beneficial towards recieving an education in every aspect. ,Rebuttal
but wouldn't be beneficial toward recieving all the benefits of going to a school location and recieving your education there. ,Rebuttal
they are wrong. Learning in school is better for the students.,Rebuttal
"I think that in a learning environment that should not be the case. Learning is not about being able to complete an assignment in an hour, but it is about being able to understand new information.",Rebuttal
"To avoid instances like this, students should be able to learn at home where they can sit in a room all by themselves, free from any outside noises or distractions that may hinder their learning ",Rebuttal
it can be an important quality for other students to learn the importance of being responsible for their future.,Rebuttal
but there should not be bullies in your school in the first place ,Rebuttal
"These concerns are valid due to the importance of having social skills in life, but students can learn these skills through experience; for example, they can learn by going out with their friends or relatives. ",Rebuttal
but other cant learn like that,Rebuttal
"mental health is an issue many students may experience,",Rebuttal
"However, there are those who much rather take the class online instad of leaving their home.",Rebuttal
However that is true in all it does save everyone a lot more time in class to be learning new materials if they did give them that option,Rebuttal
"While understandable, that reasoning is flawed due to the fact that if students aren't challenged enough they won't be able to see what they can accomplish.",Rebuttal
" but the costs would outweigh the benefits.
",Rebuttal
 distance learning courses are beneficial for students whose family are on a budget because the affordability of online courses surpasses the attendance of a public school when accounting for all the additional taxes and fees that are put onto students who are attending a physical school. ,Rebuttal
"However, they don't think of all the things that are at home that could potentially be a big distractions for the students.",Rebuttal
"it would get the work done, but the student would not learn anything. ",Rebuttal
"In the other hand, they are people who also believe that taking classes in school is better. ",Rebuttal
"With a few solid points, this argument is somewhat invalid.",Rebuttal
This will not help them improve their social skills because to improve in anything there must be consistency. There is no other consistent place to go for a student than school. ,Rebuttal
"If these students were at school they could ask the teacher for extra help on the subject. Though most online courses have a final test that covers everything the student learned they can still cheat on that but, they wouldn't need to cheat if they learned it at school since they know the material. ",Rebuttal
but my parents dissagreed.,Rebuttal
"Well, if students take an online class then students won't have an opportunity to do chemical labs for Chemistry or a pig disection for Biology. By doing an experience or by doing any activity physically and visually makes the students learn and understnd better, which is hard for students who take an online class. ",Rebuttal
which is not a wrong or abnormal thing.,Rebuttal
Theres still students that would prefer being home and getting their work down at home then being in school dealing with drama or extra assignments. Theres students who would rather focus on online classes and finish them and also have a part time job on the side to help them pay for their colleges. ,Rebuttal
"but students going to school is not the cause of them misbehaving.
",Rebuttal
Even though this is true learning is still a different journey for every student.,Rebuttal
" that however, is flawed because many people have benefited from online classes not only in grades, but in mental health. ",Rebuttal
 online classes already have built in counter measures to mitigate those exact problems,Rebuttal
" this however is flawed due to the fact that many students prefer, and many more students end up passing online classes more than a conventional class ",Rebuttal
some are not yet capable of the responsibility that needs to be taken in order to complete courses from home.,Rebuttal
 but you have to realize that you're not going to understand the topic as much as you would understand when you're at school. ,Rebuttal
"Although, there are few cases where the online classes could trump classroom learning there is still too many cons out weighing the benefits from the program.
",Rebuttal
"but whenever one gets tired or needs to rest, they can simply stand up, walk around, and take a break for as long as necessary. Students can also take as long as they want on whatever lesson their learning. If, for example, a student does not understand a topic, they can ask for help from a professor, or play back the lesson again until they understand what they have missed. ",Rebuttal
"It has be said by a multitude of professors that taking a break from and hour of work and doing something for a little bit is helpful and can reduce the pressure of work, which in turn will make the students work better.",Rebuttal
The benefits greatly out way the the downsides ,Rebuttal
"However, this is not true because taking online classes isn't an attempt to isolate oneself, but is done because it is what's best for that person",Rebuttal
online learning can actually be more productive than at school.,Rebuttal
"While it is truly pitiable that they are simple enough to think that is the case, it could also be a kind of benefit. A way to weed out those students with a exceptionally poor work ethic. Their grades will drop, and they will realize that their lack of effort is the only thing to blame. And if they don't realize this, well, it's probably better that they will be held back and not introduced into society in their current state.
",Rebuttal
 but it costs more to do online than it does to do public ,Rebuttal
" but if the student has the chance to get a better grade on an assignment by cheating with no chance of getting caught, I believe the student will take that chance ",Rebuttal
"however, it doesn't benefit a student because what they can experience and learn is extremely limited.",Rebuttal
but also grants those who may be subject to bullying a safe space to learn.,Rebuttal
"I believe students will get the right balance of work and relaxation.
",Rebuttal
"but that is information we will likely never know, as they are not permitted the time necessary to explore their interests. Perhaps there are many students with innovative ideas for research projects that lack the time for it. With the addition of online school, students might be able to devote more time to discovering their interests and pursuing them.
",Rebuttal
"The purpose of school is for guiding students into being a greater mold of themselves. School helps you adapt to lifestyle. Without school, students will fail in life. ",Rebuttal
They are wrong because the students not learn to much and they would have bad grades.,Rebuttal
They are wrong because real teachers explain better than online class or videos conferencing. ,Rebuttal
"It is true that students are able to be more comfortable at home by having a choice in what they wear, where they sit, or when they take the classes, but this is often a negative factor. Being too comfortable can be distracting and it does not benefit the learning experience. The brain tells the body that it is at home and it can cause the mind to be less focused.",Rebuttal
"While there may not be other students there, there are pets, family, and objects that can be destructive to learning and attention. ",Rebuttal
"However, there is a balance to everything, many options, such as only taking two or three classes at home and the rest in school. Or taking at home classes with only a small amount of people. ",Rebuttal
"While thinking that way is reasonable, it is inaccurate because teens will always go through hardships and they will need to overcome that hardships. ",Rebuttal
"Others may argue that students would not benefit from attending classes at home. But it all depends on how a person learns. However if a person learns better with people around, or if a person learns better without people around them. ",Rebuttal
But have try to really socialize with someone face to face. Most of kids now are own phone or computers talking to people online but not face to face. ,Rebuttal
"If there is no one available in person to help with these issues, online classes become useless. Yet, these factors play a crucial role in the student's development as a person. They teach the student discipline and time management. When a student skips an online class, the teacher will be able to know and punish them accordingly, whether it is lowering their grade or contacting their parents. This teaches the student not to skip classes.",Rebuttal
 but there are a wide variety of technological options students can choose from to fit their financial needs. There are also free alternatives such as using wifi and computers from a public library.,Rebuttal
"however many distance learning programs have classroom like resources students can use, such as video conferencing where students are not watching a prerecorded video, but are in real time with their teacher.",Rebuttal
 it should be known that student would not benefit from attending classes at home.,Rebuttal
"but you should'nt be home schooled just because your ""to tired"" and you dont want to wake up early in the morning. ",Rebuttal
"However, in this scenario the potential to do good outweighs the restrictions.",Rebuttal
"however,others may say that is a bad idea beacuse they can get bad grades.",Rebuttal
"However, they are incorrect because some students live far away and some of them don't want to feel frustrated or have problems at schools with others. In conclusion, it's very beneficial to be home schooled or take classes online because it solves a lot of problems and the student will be able to focus and do well. ",Rebuttal
they also might get bullied and become more shy. ,Rebuttal
"However, there are many possibilities and dangers outside of home that can ruin the students experience going to school and doing their classes there ",Rebuttal
 although that argument has little foundation. ,Rebuttal
"However, those people are wrong because most students in general do not like school.",Rebuttal
distance learning should be offered ,Rebuttal
"While this is understandable because the students would be in the comforts of their home rather than in a school building, and would be required to complete assignments that they otherwise would not if not forced to, this argument is false.",Rebuttal
but what it does mean is that the student will be help responsible for keeping up with their work as they progress through the curriculum ,Rebuttal
but in some cases it's just not possible and by giving them the chance to create a schedule that works for them it helps better prepare them for the future. ,Rebuttal
but by using time management skills he or she should be able to truly excel. ,Rebuttal
"Others like me would like to try it out to see if it would benefit us.
",Rebuttal
"This is incorrect because in life humans have to be comfortable with being uncomfortable, the only things humans can count on in life is change and discomfort ",Rebuttal
"However, Students will have the opportunity to explore a the different types of learning. visual learning and even audio learning could help students that could struggle with the traditional way of learning. It will open up students minds to learn from a different perspective that could make learning more enjoyable for students. ",Rebuttal
online can have just as many perks.,Rebuttal
"While they may not need more credits to graduate high school, college admission requirements can differ from high school graduation requirements, and some classes not offered at a school could be offered online so that a student could still attend college. ",Rebuttal
"This claim is incorrect because they could still get the virus with a healthy immune system, and they could potentially spread it to someone with a weak immune system if they caught the virus. ",Rebuttal
"While this may be true, distance learning could make it so one doesnt need to plan their classes around their kids school and extracurricular activities",Rebuttal
Most likely schools give you the materials needed to take online classes.,Rebuttal
"but, there are ways to avoid that.",Rebuttal
"but, at the same time there is much benefits from working at home then in school not only do you get to sleep more but you also get to basically do your thing but your own way. Students working at home can make a student independent instead of being dependent on their teachers. As a student it is honestly up to you to go to class and to focus on what you are being taught it shouldn't be your teachers job to make you go to class everyday yes we all need a push in life but not every person is going to help you out you have to be independent most times. ",Rebuttal
but they aren't without faults.,Rebuttal
the interactions are completely different.,Rebuttal
but it isn't good as an option to fully learn online.,Rebuttal
"However, the classroom always brings disturbites that causes the student to have a hard time focusing. Whether its from friends, other people or themselves. Some students can never learn since they never have the chance to fully focus in class",Rebuttal
"they , actually they would learn better because they would not have teachers bothering them about assignments they need to turn in ",Rebuttal
"but if students are really eager to take the class and want to learn, they will have no problem of learning courses. ",Rebuttal
"which is not correct. If students already know what they want to do in the future, it is better to spend more on it than going to school and not wasting time. ",Rebuttal
"However, online classes are challenging and it is not wrong to choose easy way when there is an option. ",Rebuttal
"these type of courses often result in a greater amount of negative effects on the individual taking them because they promote poor time-management, limit social skills, and reduce physical fitness ",Rebuttal
That was until I realized what I would be missing out on. ,Rebuttal
is invalid and only give room for more harassment of the student.,Rebuttal
"Although, being able to go into school and listen to teachers lectures or get resources will be far more beneficial ",Rebuttal
you are also gaining a lot.,Rebuttal
"however, online school does not give students the same hands-on-experience that the students in the classroom may recieve.",Rebuttal
"However, the weakness in that argument is that students tend to become more lazy and less focused when learning in a more comfortable setting.",Rebuttal
"But, everyone has people they interact with outside of school.",Rebuttal
"But, some students would prefer a distance learning because they feel they would benefit more from it.
",Rebuttal
"but some individuals may use this as an excuse to stay home and relax all day instead of doing what they're supposed to do, due to this there should be a few rules that prevent that from being the case. ",Rebuttal
"However, they are wrong because many students love to procrastinate doing work. So, giving them an option to work at their own pace will most likely result in late assignments, students forgetting about the assignments completely, or students just choosing not to do them. Basically, working at their own pace can lead to them not doing their work at all. ",Rebuttal
Going to school would set the students up for their future plans,Rebuttal
but there are always a solution the teacher could make a project that could involve working in groups,Rebuttal
"While online classes may not be for everyone, the option should be presented as the benefits are too great to ignore.",Rebuttal
While those who support distance learning want to help students they could be causing more harm to these students mentally ,Rebuttal
"but what may come easy or familiar to one person may not always be easy to another person. A good alternative to many of the problems brought about by a standard classroom setting is the development of distance learning based on new technology, ",Rebuttal
"but even if the teacher could see how many tabs were opened, the student could still use their phone or another digital device to look up answers.",Rebuttal
"Studies show that over 56% of students want to attend classes from home because of other reasons such as: being able to sleep in, use there phone without being told to get off of it by a teacher, and even being able to play the game and do there work.",Rebuttal
it can be argued that comfort was never a necessity when learning.,Rebuttal
but there are plenty of other things that I can list off.,Rebuttal
I feel that too much of it could end up hurting more than helping.,Rebuttal
"but those can easily be made up, and if need be, those classes can remain physical if thats what the school board needs, or what the students need to meet the graduation requirements. Again, its not that much different than regular schooling. ",Rebuttal
but in my opinion it is not wrong to take these online classes as long as the student is getting the education they need ,Rebuttal
" To solve this issue, schools require students to restart their laptops once a week in class in order to refresh the program and decrease the possibility of any technological issues ",Rebuttal
"These types of tendencies can easily be prevented by: the supervision of an adult along side a child, the removal of cellphones or other distractions for a period of time, the creation of a comfortable work environment being an office or space on the dining room table.",Rebuttal
 students will have a harder time transitioning to college,Rebuttal
Students in class with fellow peers and friends are more likely to be distracted by those who are alone at home ,Rebuttal
"Cheating is a issue that attacks all schools everywhere, but with online classes, locked mode on tests and open note exams are an option ",Rebuttal
"Online classes are not cheap, mine could have cost me up to 600 dollars, but luckily there are plenty of benefits in place to help those that may not be able to pay full price. If students were not to take the course seriously, they would suffer the consequences such as failing exams or not passing the course. ",Rebuttal
"Yes, distractions such as televisions and social media do exist, but how is that any different than in a school classroom. In fact, students in public schools have more distractions because they have to deal with not just their own school work, but also the people around them everyday. ",Rebuttal
the fact is that many online courses offer a grater access to faculty. Shy students are able to ask questons and receive the answer back almost inmediately. ,Rebuttal
"but being able to talk to other, classmates interact with them, getting help by your favorite teachers or if you need to somebody to talk to every student has a guidance consular ",Rebuttal
"but, sick students need their rest. If students have to be up in the morning till afternoon working at home while they are sick they would never get better. Unless a student is brought down with a long term sickness that could last longer than a month, then I don't think that they should use this method of learning from home. ",Rebuttal
"But I think it can benefit sometimes it can be a amazing idea for students to study home because they won't drop out of school. Students have different emotions that trigger them to want to leave school behind, since they start working more to pay bills that need to be paid each month.",Rebuttal
"However, students would not benefit from learning from home because schools offer face-to-face help, minimal distractions, and project-based learning that helps students learn essential life skills.",Rebuttal
but either way this keep going and many students fall sleep at their classes especially in the first two. This is one of many reason why this will be a good idea for students to use online courses. ,Rebuttal
bur either way not everything has only good or bad ideas just that we have to know how to use them.,Rebuttal
"Despite my reason taking classes at home are bad it's still a good thing that could benefit you in the end. It still has it ways of being challenging. Whos's to say it has to be easy to get better at it. The more you conference the better you get at asking for help and interacting with others, such as the teacher. Also multiply ways of getting it done and strategies.
",Rebuttal
"But, several classes need should defiantly have this option. Because if every class had this option there would be no point in having a physical school built or used.",Rebuttal
I disagree with these notions because online schooling is extremely beneficial for the same reasons some may consider it harmful.,Rebuttal
but that's incorrect.,Rebuttal
"but for some, a bus is a luxury that they don't have.",Rebuttal
"but this is simply false due to the fact that most school counselors aren't trained in helping students deal with a debilitating disease making an online education a better fit for most students dealing with these problems. By having an education packed into a computer screen, students are then encouraged to take their lives into their own hands, taking all power away from any illness or bully. ",Rebuttal
"however, they would not learn anything ",Rebuttal
"However, these reasons can be argued against. ",Rebuttal
"Many individuals argue whether or not students would be more benefited in public or home schooled classes. Home schooling makes some of the best benefits of independence. Including,the home schooled benefits of being in a recognized,homely environment ",Rebuttal
But the majority of the students can learn from videos and online classes. ,Rebuttal
"Nevertheless, there are other view points to consider",Rebuttal
your happiest place is home,Rebuttal
"Though these are some down sides of online classes they can easily be fixed,",Rebuttal
but that is not true,Rebuttal
"However, teachers may not have time to talk to different students with different problems all the time. Students taking online classes can send a message to the teacher or even video chat them to ask about the problem. Students taking online classes can also see how the lesson is shown on the screen than having the teacher explain it. Students can benefit from taking classes at home than attending classes at school. ",Rebuttal
"On the contrast, schools offering a distant learning program for students would greatly benefit them but making their presence known and it would help all the students who struggle in a public school and need a place more suitable for their learning needs.
",Rebuttal
"Even if more students skip class, implementing this system would ensure that all students know what happened in class whether they were present or not and will minimize the likelihood of a student falling behind. ",Rebuttal
only a small percentage of teenagers are in those desperate predicaments ,Rebuttal
they are incorrect ,Rebuttal
"On the other hand, in school you dont really get a choice of where you can complete your work, and the class you're in can be distracting. So, taking classes at home can be an better environment for you to focus. ",Rebuttal
"However, the children would be able to get the same amount of breaks they have in school, if not more. ",Rebuttal
"he reality is that as time goes on things ,such as schools, are going to evolve for the better and without change things won't grow and lead to more success.",Rebuttal
some argue that students would also be in enrolled in clubs to prevent understimulation. ,Rebuttal
Even though that maybe right most students don't care.,Rebuttal
The weakness in that is students in school usually learn through the use of computers or smart boards and rarely through the use of whiteboards.,Rebuttal
They are wrong because how can you have a social life when you have no time to meet new people.,Rebuttal
"They are wrong because how can a students learn something when they haven't practiced others ways of going about the problem.
",Rebuttal
They are wrong because being face to face with your teachers will help you understand the lesson in a better. ,Rebuttal
"but for some students, these interactions cause unnecessary stress that hinders their learning ",Rebuttal
"This is blasphemous because its neglectful of the students with straight A's, in AP classes, who still arent challenged.",Rebuttal
"but on the contrary people who are anti-social find it hard to speak in front of the class, work on group assignments, read for the class, or present their project in front of the class all of which can affect their grade. So these kids are now not only being graded on there knowledge but now also whether or not they're willing to carry out these task against their fears. ",Rebuttal
"However, I would definitely allow this option to a student who is in need for it.",Rebuttal
"However, distance learning is as encouraging for students at home or other locations as it is for students in class.",Rebuttal
but this is usually not the case.,Rebuttal
the structure of my class is a good representation of what most of the other online courses in my county would have been like. ,Rebuttal
"However, schools often implement strict regulations on phones, food, and talking as they know how much these things can be a distraction to a learning environment. ",Rebuttal
but it is far more prevalent in unsupervised situations. ,Rebuttal
" but in combination with having to read a screen for hours, the student must also be actively trying to learn difficult material, which becomes extremely straining on the eyes and taxing on the mind. ",Rebuttal
but students are going to pay more attention and have less stress ,Rebuttal
" It is true that students can work at their own time and speed through online classes, but being physically in a classroom provides more structure to the curriculum through already built in time ",Rebuttal
" While students may become distracted and not pay full attention to video lessons, the reality is that students also become distracted in physical school. ",Rebuttal
"This is not the case however, since all of their work is online they would not have much of an excuse to not have the assignment incomplete. Assessments will be monitored through sharing their computer screen and having access to their web cam. ",Rebuttal
they won't because they will get comfortable.,Rebuttal
"but doing this results in the child not knowing how to do the work. If they were not there when the lesson was taught, they would never be able to figure out the concept.",Rebuttal
that is only one person compared to a school of a thousand people.,Rebuttal
"If the student does not focus in school due to the surrounding people, The good education they would get online is more important. ",Rebuttal
but there incorrect ,Rebuttal
but the majority of kids would not ,Rebuttal
it is a perfectly viable option for students who need more personalized instruction and can help reduce stress from students who struggle socially. ,Rebuttal
"This is why, if distance learning were to be an option for students, the students would have to be approved for distance learning with actual reasons and evidence as to why they will benefit from it. ",Rebuttal
"they will still have to attend the video conferencing to get credit for being at school and attending class, so these students will not be missing anything. ",Rebuttal
" however, the students need to work hard for help their family and finish the schools for a job more better and get more money.
",Rebuttal
"However, Students would pay more attention to class at home because they don't have other students to distract them during class",Rebuttal
"Although online classes can become bewildering and stressful due to the compressed work load online students are given, students can graduate faster depending on how many courses they're enrolled in.",Rebuttal
"it is not worth the workload they have to deal with, and if they need help, there are virtual teachers who can help or they have the ability to ask someone for help at home. If they are able to work from home, they can be in a soothing and comforting setting and clear their mind because they are home, which can increase brain productivity which will make them have better grades ",Rebuttal
Those people are wrong because there are many ways to make friends like joining a sport team or making online friends.,Rebuttal
"On the other hand, students that attend to school can make friends and would have a better social life than the students attending by video conference. ",Rebuttal
"I have noticed that many of my classmates including myself have a very hard time concentrating when they are in a noisy environment, and they end up doing poorly on the assignment when it is loud. Working at school where it is quiet is the best place for students to succeed. ",Rebuttal
" but they are ill informed. Students are able to video chat and message with their own teachers. In classes such as science, students can watch their teachers do labs live, and they are able to communicate with eachother.",Rebuttal
but there are a lot of reasons why students will benefit better at school. ,Rebuttal
but the problem with that is that the students may not understand the material and assignment just by reading a few sentences. ,Rebuttal
at school I'm more secure in the lessons and I could understand more by having my teachers there physically explaining to me. ,Rebuttal
but there are so many good outcomes and advantages you have by attending classes at school . The teachers are more hands on at school and could truly help the students and guide them to the right path in a lesson more than they could on online courses. ,Rebuttal
"Having these classes doesn't mean that the student can't go out, they can easily get involved in extra curricular activities and make new friends. School isn't about being social its about getting your education so you can succeed ",Rebuttal
" Nevertheless, students are able to ask their teacher through an audio or facetime by the given technology of their computer. ",Rebuttal
but some students believe this type of learning is easier for them. ,Rebuttal
in fact the family can affect the student negatively more the positively by interrupting him while he is taking the course. ,Rebuttal
"However, being in a classroom environment can put students mind at ease, knowing there are others around who understand, and are going through the same thing. Doing classes this way would help teach each other to stay focus and keep one another in place. ",Rebuttal
but that feeling can get out of hand,Rebuttal
"However, the classes in online is wonderfure because is a way to spend with the family because they can make a day fun with them and make differents things like play football, wath a movie, they can go to the cinemark and other places that they prefers. ",Rebuttal
"actually students shouldn't attend to classes from home by way of online or video conferencing, because students wouldn't learn the much as they learn at schools with teachers, and some students doesn't have internet or electronic devices at home to attend for online classes",Rebuttal
" However, students can have more time to sleep for those who work until midnight can be a benefit receiving those online classes, but to those students that doesn't work",Rebuttal
I extremely believe the opposite students shouldn't attend to the distance learning ,Rebuttal
"if it came down to having to take online classes or just go to school id rather take the online classes, speaking for my self i know that i have the requirements to take online classes others may disagree. ",Rebuttal
but online class has many ways to educate visual learners. ,Rebuttal
"Highschool students are not developed enough to be set free to do work assigned on their own time. There are some students that academically care and would take their work seriously, but a vast majority would not.",Rebuttal
I SAY NO TO THAT.,Rebuttal
"While understandable, that logic is flawed due to the fact that it is still possible to get accepted into a good university even if students only took online courses.",Rebuttal
others may need the quiet peace of their home to truly obtain the knowledge from a lesson.,Rebuttal
"while being correct, it is also arguable that it is a vital learning tool that enhances not only students ability to learn but also broadens the perspective on what can be learned.",Rebuttal
"however, student are more attentive while at home than at school ",Rebuttal
You have to think about what's best for students. What would help them succeed in life. What would make them want to better their future. ,Rebuttal
"This reasoning is understandable, however, it is also flawed due to the fact that online courses teach the same exact curricula that is taught in an actual class.",Rebuttal
I agree on all the reasons why they student shouldn't take distance learning as an option but I think otherwise. It's a great option for students because there are many student that fail or drop out of school just because they didn't attend school.,Rebuttal
"This is true because some students focus more when they are learning alone; however, students would not benefit from being able to attend classes from home because they may not understand.",Rebuttal
"However, physical presence plays a vital role in developing relationships and allowing students to overcome their social anxiety. ",Rebuttal
"however, those same distractions and procrastination feelings can still occur in the classroom with a teacher. ",Rebuttal
Distance learning could help with many things ,Rebuttal
but is staying home all the time really that fun. Dont you just want to get out there and have somewhere to be.,Rebuttal
there are still physical distractions that schools cannot stop.,Rebuttal
"There are two main fallacies in this argument: first, that bullying can still happen outside of school; and second, that this sheltering makes it easier for bullying to occur later in life. ",Rebuttal
Some people are different from others ,Rebuttal
but those things that some would consider a distraction can actually help the student.,Rebuttal
" but they don't know if the students are really working in they online classes because the distractions of video game or phones.
",Rebuttal
but there will also be amazing and terrible times in someone's life.,Rebuttal
"I believe that mental health would still be negatively affected if a person went the route of taking online classes because no matter if you are in a classroom or if you are at home, there is still social media and it is the number one cause of teen depression, not school.",Rebuttal
laziness or not getting work done does not always mean the person is a slacker. ,Rebuttal
however this will not help with their future endevours ,Rebuttal
"doing it as a school and seeing everyone united and having fun together gives a sense of belonging, and it makes them feel like they're part of a team. ",Rebuttal
"however, in the case of someone who has been bullied or harassed it can actually help them ",Rebuttal
"however, the student can buy a UV light protector for his computer screen or could take breaks within each class period.",Rebuttal
 they still learn communication skills,Rebuttal
"however, this is not a problem because learning from home is only an option and the grading system is still in place.",Rebuttal
"Then after a couple of years of having friends around me improved my communication skills which helped me improve my grades from a ""B"" to ""A"" because I started asking questions and putting myself out there and using my communication skills that I developed through having friends. ",Rebuttal
"when you have online classes and meet the teacher online for the first time you would not feel comfortable talking to her, just like a few of friends who experienced the same thing.",Rebuttal
"However, still proof that students would not benefit being able to attend classes from home. ",Rebuttal
"This cannot be true, students will not benfit any more than how they are taught in class, and there are deficits in learning that come along with online academic options. ",Rebuttal
but it is not nearly as productive in learning at school,Rebuttal
" This is true however, exposure should be conducted in a controlled environment where the student can be pulled out of if they become overwhelmed, not at school where most factors are uncalled for. ",Rebuttal
 but for other schools its perceived as a challenge and interference to other variables in their lives ,Rebuttal
"While this is true, this extra time is used in ways that can hurt the students life.",Rebuttal
for others is different they don't want to be in school because they have problems with other students or teachers and they want to stay away of all problems and the only place they have is at home and that is why they choose to have distance learning. ,Rebuttal
"but the major part of those students stay and home and do the distance learning for their save and protection.
",Rebuttal
A big problem I would actually have and some people might have as well is that some people don't have internet and they can't just do it from their phone because some people also don't have hotspot which would cause some problems ,Rebuttal
but they are wrong because everyone doesn't have access to these high levels of technology and it puts them at a disadvantage. The negatives far outweigh the positives for the use of online classrooms and video calls for education ,Rebuttal
